0	1	2	3	4
Tceb1	2.94698447057918	2.86204699143759	2.524844165029	2.68954417190429	2.15583397160314
D030040B21Rik	0.00435297419607767	0.00389939823548384	0.00332946910968098	0	0
Tmem70	0.471119706075456	0.481212694352769	0.474697052341099	0.597316149978657	0.452144574658903
Ly96	0.0444120298290758	0.0383751550679128	0.0657717611097298	0.101908945608342	0.0177525396189942
Gm28376	0	0	0	0	0
Jph1	0.0211172337329414	0.0217721836645743	0.0393645638992636	0.0431914659066763	0.0215281545204819
Gm28783	0	0	0	0	0
Gdap1	0.000529707193815056	0	0.00755974654619844	0.00503999995968	0
Gm28784	0	0	0	0	0
Pi15	0.000692882962623999	0	0	0.0685753070261975	0
Gm28154	0.000160665850698366	0	0	0	0
Gm16070	0.000493791314902079	0	0.000471846455501222	0	0
Crispld1	0.006493179078379	0.00524554487092314	0.00785379858377068	0.0459882589291267	0.0181643143879534
Gm28153	0	0	0	0	0
Crisp4	0	0	0	0	0
Defb18	0	0	0	0	0
Defb41	0	0	0	0	0
Gm29006	0	0	0	0	0
Gm15825	0	0	0	0	0
Tfap2d	0	0	0	0	0
Tfap2b	0	0	0	0	0
Gm28340	0	0	0	0	0
Pkhd1	0.0256805238524891	0.0307120977449531	0.0264879540830726	0.00304068651403839	0.0485925855088126
4930486I03Rik	0	0	0	0	0
Gm28653	0	0	0	0	0
Il17a	0	0	0	0	0
Il17f	0.00068086679815176	0.00127978318436505	0.000386251978817169	0	0
Mcm3	0.93526461411533	0.513797027578918	0.425828327575001	0.523072906478826	0.179212943009101
Gm28065	0	0	0	0	0
6720483E21Rik	0.00182988899209632	0.0013029861235135	0.00340140649846313	0	0
Paqr8	0.0142423890404808	0.0108217661360045	0.0211889439246852	0.0371009702842816	0
Efhc1	0.00161286035984192	0.00117398724259277	0.00934857636923128	0.0119212103366431	0
Tram2	0.0469858723308624	0.0534582458615213	0.0288135896901015	0.0577397136864594	0.0235365004048278
Gm28287	0	0	0	0	0
Tmem14a	0.110442491691667	0.131222412220548	0.186222196916931	0.0941155274296165	0.116716909684573
Gsta3	0.0023712618305616	0.00711833563498437	0.0391638227407175	0	0
Gm28836	0	0	0	0	0
Khdc1a	0.000479537901932485	0	0	0	0
Khdc1c	0	0	0	0	0
Khdc1b	0	0	0	0	0
Kcnq5	0.00268937210252291	0.00719045899315747	0.00671387618758437	0.0271615675895399	0
Gm26580	0	0.000606942317153372	0	0	0
Rims1	0.000455025095339969	0.000625391647423303	0.000813202526180685	0	0
4933415F23Rik	0	0	0	0	0
Gm27028	0	0	0.000719339588710397	0	0
Gm29107	0.0138486437744051	0.0142332956306975	0.0198253389720533	0.0246211575416864	0.0131860712891758
Ogfrl1	0.198123429030184	0.176050143978204	0.18999172542397	0.193536588828059	0.0782452507526233
Gm28822	0	0	0	0	0
B3gat2	0.00213683910352618	0.00608747264788531	0.00591893799373953	0	0
Smap1	0.937027089337995	0.989063619353751	0.956612812469078	1.11594420036013	1.19224197465391
Sdhaf4	0.54788173621851	0.619994690026416	0.656868231076	0.691606622225989	0.611821184230605
Fam135a	0.118997698281236	0.121166266077908	0.13115952645817	0.155370009197976	0.295381340331359
Col9a1	0.261978950224103	0.212294843991995	0.0246996602447911	0.0887963423786921	0.440154583590133
Col19a1	0.000259184299320129	0.000697889108655365	0	0	0
Lmbrd1	0.0972720429771901	0.125007014374036	0.148630632512513	0.220904885051863	0.309863225609567
Gm28237	0	0	0	0	0
Gm29414	0	0	0	0	0
Adgrb3	0	0.000237824865198488	0.0021533738346811	0	0
4931408C20Rik	0	0	0	0	0
Gm5524	0	0	0	0	0
Gm597	0	0	0	0	0
Gm9898	0.000419828711564996	0	0	0	0
Phf3	0.366874983789394	0.40439740773513	0.514526190869798	0.356543172848752	0.423877133106086
Ptp4a1	2.17989146679117	2.22063551340949	3.06817270412665	1.44490786695426	2.17728538118839
Gm29669	0	0	0	0	0
Gm28644	0	0	0	0	0
4931428L18Rik	0	0	0	0	0
Gm29128	0.000389835248606904	0	0.000847868987284085	0.00416732128338493	0
Lgsn	0	0	0	0	0
Pih1d3	0	0	0	0	0
Khdrbs2	0.000181502380875631	0	0.00420322604735759	0.0201016506060406	0
Gm5415	0	0	0	0	0
Gm37724	0.00160877023225801	0	0.00140799062841438	0.00550066503040218	0
Gm37591	0	0	0	0	0
Prim2	0.222736520492937	0.232755623443628	0.0994187149029574	0.223082977502232	0.0609302231031774
Rab23	0.0718358658065764	0.0555724739487542	0.0566735761550178	0.108329290717924	0.0373109630914372
Bag2	0.35104176731966	0.272888736377199	0.313446967060996	0.253893491847153	0.387856147813606
Zfp451	0.192942649130788	0.215254194702255	0.249367413606378	0.220117417993631	0.258464845241419
Bend6	0.000603220394376423	0.000678553071512005	0.00410191611230628	0.00578553038849837	0
Dst	0.0194133778794914	0.0220406045671188	0.0819180978554254	0.123290936084893	0.00968947180751283
Gm37958	0	0	0	0	0
Gm37233	0.00503902259019202	0.00279329556410846	0.00449396092513307	0.00789039919896668	0
Ccdc115	0.443758576669097	0.523602383262737	0.449392452429508	0.324623143158271	0.365139478945924
Gm28306	0	0	0	0	0
Imp4	0.439120727319208	0.469861257390736	0.39753689664062	0.355631202516356	0.389086097260999
Ptpn18	0.163866772007491	0.128077455503044	0.0855562964094561	0.383113725992759	0.0922214218014377
4930568A12Rik	0.000414862584858586	0	0	0	0
Prss39	0	0	0	0	0
Cfc1	0.00152568973181107	0.00313742663444422	0.0173077904993114	0.00503999995968	0
Prss40	0	0	0	0	0
1700101I19Rik	0	0	0	0	0
Amer3	0	0	0	0	0
Arhgef4	0.0346479554680427	0.0257535309339016	0.0351787401988957	0.0113802273393063	0.0215281545204819
Gm38336	0.00278545171355217	0.00305413732409125	0.00398370481290615	0	0.00983458232528864
Fam168b	0.392906887143475	0.340355831499686	0.310412680985564	0.305946478659406	0.230970465606286
Plekhb2	0.128513509377606	0.083460676953395	0.123364661521601	0.0218583635711559	0.144548081160907
Gm37068	0	0	0	0	0
Gm28415	0	0	0	0	0
1110002O04Rik	0	0.000311310686165798	0.00182941083020798	0	0
Gm37146	0	0	0	0	0
Gm33222	0	0	0	0	0
4930535G08Rik	0	0	0	0	0
Hs6st1	0.103776062094137	0.119358776222533	0.0975866507613147	0.0411671155861402	0.0627934817071086
Gm37335	0	0	0	0	0
Gm33280	0.000174405211953259	0.00140571587830255	0	0.00569203797727738	0
Uggt1	0.152517902734468	0.141271387872186	0.127031837927679	0.0843194303407933	0.186535946473928
Neurl3	0.00113231955625534	0.00103714774268089	0.00162475846696373	0.0140381242650027	0
Arid5a	0.00670221487424569	0.0129735017781135	0.0276915523994449	0.0292847376137683	0.0301464034808602
4930403P22Rik	0.0124487009778402	0.0130714753850226	0.0232122861553	0.0199271063048682	0
Kansl3	0.137803188254017	0.127999664836191	0.170880680136056	0.187513381560684	0.212068015919481
Fer1l5	0	0	0	0	0
Lman2l	0.228187120954716	0.222608098622222	0.28165753830473	0.170001639311534	0.232993740838268
Cnnm4	0.0407123164322432	0.0409513001293927	0.0389481169853274	0.00193787182915722	0.0163604093194719
Cnnm3	0.0587015161753647	0.0479454442682408	0.0555699512484952	0.0237705734954324	0.0592801769668461
Gm38033	0.000363938432535368	0	0	0	0
Ankrd23	0.00105125751084072	0.000358131697129886	0.00192040266341775	0	0
Gm43543	0.000333908847492577	0.000967042857486192	0	0	0
Ankrd39	0.150491061841139	0.165549598316725	0.16007414819648	0.148003190827726	0.129171299557993
Sema4c	0.0766033872839148	0.11121327081313	0.125690229896106	0.149578565742444	0.0186791592883987
Fam178b	0.0201335908231006	0.0155624933047026	0.00801531680833368	0.0104739144576374	0
Cox5b	5.66430595843703	5.32578745753207	5.4581657224897	5.2368856088003	4.46140701599475
Actr1b	0.503750770211915	0.48256693766359	0.513777709551061	0.457230293843324	0.433314819033755
4933424G06Rik	0.00129224405897597	0.000365771043347636	0.000279298441416942	0	0
Gm33533	0	0.000168216792823374	0	0	0
Zap70	0.00114412208264897	0.00109164658663895	0	0.00301257371222836	0
Tmem131	0.0629624501991883	0.0901144306555733	0.0778140108042682	0.0843666807828289	0.0243969679448238
Vwa3b	0.000313794744340679	0.00160693495719311	0.00108829697298158	0	0
Gm37020	0	0	0	0	0
Cnga3	0	0	0	0.00543476488663624	0
Inpp4a	0.0384251649599052	0.047131336955405	0.0351750716726917	0.0393005656121877	0
4930439A04Rik	0	0	0	0	0
Coa5	0.166425942377318	0.132928644856571	0.140000762358984	0.189711234437066	0.146724297585013
Unc50	0.709063706431574	0.815524529968115	0.674108022179767	0.546296956194078	0.642080467601346
Mgat4a	0.0656099205645101	0.060656686663918	0.06675292435774	0.0126170297574428	0.0265484119034508
2010300C02Rik	0.064683822250773	0.0682471178928017	0.0667447888461974	0.00920437560523326	0.0684198189054108
4930556I23Rik	0	0	0	0	0.00791795729370554
Tsga10	0.0188834126158902	0.0253654991162742	0.0341181170756362	0.0278546959031901	0
Gm26805	0	0.000195719286481855	0	0	0
Lipt1	0.0293545932238331	0.0418405098098206	0.0361062212619117	0.0470224050242701	0.0195068472989221
Mitd1	0.266040029211407	0.27005611600392	0.276665755827399	0.197851772793272	0.373848709323472
Mrpl30	2.33670032485418	2.39673054316973	2.12833237912727	2.22415346066873	1.73462534414406
Lyg2	0	0	0	0	0
Gm15457	0.00080716869469193	0.000235209602686056	0	0	0
Lyg1	0.000346923049275978	0	0.000419542367381084	0	0
Txndc9	1.03836002662233	1.61621167215722	1.02267111238032	1.0585016316259	1.03852095175769
Eif5b	2.3365095005361	2.36445090349589	2.11663018454127	2.25650404434653	2.06566250076094
Rev1	0.139110220624736	0.143859895408477	0.155395223216829	0.0606317301658712	0.0257757379287282
Gm5099	0	0	0	0	0
Aff3	0.00267042228760128	0.00385839814334059	0.00654441415953671	0.0437919189224807	0
Gm16150	0	0	0	0	0
Gm16151	0	0	0	0	0
Gm16152	0.00700889161256385	0.00145816241695936	0.0091153918149051	0.158003376729003	0
Lonrf2	0.0189124680252792	0.00874596134217381	0.0164063096040199	0.00521695761639293	0.00968947180751283
Chst10	0.0129099742756901	0.00605100983852951	0.00396775521549108	0.00764949406246271	0
Gm37707	0	0	0	0	0
Nms	0	0	0	0	0
Pdcl3	0.74887166927386	0.794744261919362	0.859306355361769	0.765243246028532	0.807884051628882
Gm37821	0	0	0	0	0
Npas2	0.00325412692923004	0.00556501390185854	0.00883563914961731	0	0
Rpl31	31.8238758268078	28.4110499041197	33.3789312704149	32.1891848434923	30.1948988591168
Tbc1d8	0.0283564795962866	0.0279950593217432	0.0477025465549014	0.0024105689108672	0.141236297334247
Cnot11	0.305939311982313	0.35850718767336	0.292366562239202	0.200624374051025	0.291417201360972
Rnf149	0.606664640054133	0.574291626672437	0.649487091067255	0.336771626195803	0.567683700054802
Creg2	0	0	0.000515878082532755	0.0050845070494148	0
D930019O06Rik	0	0	0	0	0
Rfx8	0.00883971387480715	0.00468592337837117	0.00427221197126065	0.00507631735511683	0
Gm3646	0	0	0	0	0
1700066B17Rik	0.00149020726430045	0.00158316442698099	0.000411538129933699	0	0
Map4k4	0.248247339756087	0.284931168057743	0.295455675955301	0.347833516033442	0.411397295997186
Il1r2	0.00493589448054513	0.00863942711412205	0.0146743873422117	0	0
Gm16894	0.000151093814965619	0	0	0.0102710530910734	0
Il1r1	0.0191265009558721	0.0221457934369543	0.0350747752178615	0.0625220153721676	0.00983458232528864
Il1rl2	0.00210022752051266	0.00247254044989845	0.00258936332089014	0.0240618685965191	0
Il1rl1	0	0	0	0.0074796145347124	0
Il18r1	0.0199178793681782	0.0260819058156077	0.0333171528572808	0	0
Il18rap	0	0	0	0	0
Gm35801	0	0	0	0	0
Slc9a4	0	0	0.000176036378973933	0	0
Slc9a2	0	0	0	0	0
Gm37623	0	0	0	0	0
Gm37915	0.000148625659271842	0	0	0	0
Mfsd9	0.00827802614940569	0.00684086687118621	0.0141864143698664	0.00865196351986101	0
Tmem182	0	0	0	0.00182195093777637	0
4930448I06Rik	0	0	0	0	0
Gm28634	0	0	0	0	0
Gm29260	0	0	0.00246892091490802	0	0
Gm9915	0	0	0	0	0
Gm29664	0	0	0	0	0
Gm28175	0	0	0	0	0
Gm28140	0	0	0	0	0
Pantr1	0.000387150280860107	0	0	0	0
Pou3f3	0	0	0	0	0
Dalir	0	0	0	0	0
Mrps9	0.545612746951322	0.592856733188783	0.518900171964332	0.536406383376776	0.58087557758964
Gpr45	0.00637845312424742	0.00516697408214485	0.00560322002188815	0	0
Tgfbrap1	0.0324932506268292	0.041464683749848	0.0456795808115768	0.00816344354491107	0.0445250110929258
Gm28782	0	0	0	0	0
8430432A02Rik	0.00221273822938826	0	0.00120442356940673	0	0
AI597479	0.0625198622858982	0.0697599156873361	0.0742243086660059	0.124265381767805	0.0460846771630388
Fhl2	0.03050959272091	0.0565505590830024	0.0588613899905773	0.145144715826714	1.19845868218821
Gm29040	0	0	0	0	0
Nck2	0.0350029375450965	0.0348891481860269	0.0282895409658588	0.00978320562666066	0.0145941512479459
1500015O10Rik	0.144841618663149	0.123764227774942	0.0736070604739401	1.78359054744064	0.0368894791205548
Gm29155	0.00125955155299369	0.000825792257642637	0	0	0
Gm29157	0.000181502380875631	0.000349486787389888	0	0.0201481290447369	0
Gm29156	0.000747102339278426	0.000278413325797241	0	0	0
Uxs1	0.432122944449817	0.439791538112798	0.302669406625717	0.343073150549142	0.202549111940573
Tpp2	0.354618656600325	0.365024941462969	0.418153509607872	0.491498114954405	0.389513975241733
Mettl21c	0.00140258770152104	0.00133524669743694	0.000632853314094593	0.00941809366482511	0
Gm8251	0.0237344674615414	0.0138040511400356	0.015686764641026	0.0112303524983042	0.0131860712891758
Tex30	0.745212582186096	0.885838578728353	0.525346643405	0.54131460260065	0.815359084170461
Kdelc1	0.224138568735274	0.191237355886386	0.154512325280056	0.331603692066777	0.0874618192730158
Bivm	0.0746844166634362	0.0839075865655318	0.0767641841306138	0.0483784680250759	0.0407580326945187
Ercc5	0.0714791391658957	0.0783059633330086	0.0799148720906196	0.152062033518467	0.0395403247060452
Mettl21e	0	0	0	0.00859237186410649	0
Gulp1	0.0145106983285987	0.0166573721538991	0.027824560298063	0.189242558523459	0.0145941512479459
4930521E06Rik	0	0	0	0	0
Col3a1	0.00747932372883801	0.00669169557443902	0.0235031699507404	7.04160559881797	0
Col5a2	0.004974957192996	0.00444281238296589	0.0176760108040109	1.4937860346446	0
Wdr75	0.338577403484946	0.34770990785411	0.262399383942806	0.180176386447124	0.159237610708989
Gm5269	0	0	0	0	0
Slc40a1	0.0893620169280102	0.0994205089901237	0.085804953413268	0.129736156464876	0.138324379294631
Dnah7b	0.00450020604254966	0.00300103394199367	0.00568904242633309	0.00789039919896668	0
Dnah7c	0.00325501730855533	0.00158714762680693	0.00206789136589899	0	0
Slc39a10	0.249122417395436	0.26879272099713	0.195993215582089	0.227963658954397	0.107117823966812
Gm28151	0.00500864918289675	0.00377365912786299	0.0103229232958686	0	0
Gm28826	0	0	0	0	0
C230029F24Rik	0	0	0	0	0
4933411E06Rik	0.00215226442694314	0.00193872045031197	0.000666637791556827	0	0
Gm29665	0	0	0	0	0
Gm28321	0	0.000261256135698318	0	0	0
Tmeff2	0.00266553520553503	0.0025597673006005	0.00819962069320141	0.0195465382877806	0
Gm28322	0	0	0	0	0
Gm28319	0	0	0	0	0
Gm29325	0	0	0	0	0
9330175M20Rik	0	0	0.00148804627489694	0	0
Sdpr	0.0933380849536649	0.152879178677608	0.430171646510395	1.03310122671547	0.100950680737747
1700072G22Rik	0	0	0	0	0
Nabp1	0.0542582088141377	0.0533724344086178	0.103704548822321	0.108393051729804	0.0496501656019556
Gm17767	0.00192628671330127	0.00105488091919632	0.000772217224792761	0	0
Gm28055	0	0	0.000262943077162355	0	0
Myo1b	0.215739169084806	0.252211878081206	0.337250863417008	0.426520149059823	0.0995005779214033
Stat4	0.00799075345561067	0.00421753892296181	0.00662889270442552	0	0
Stat1	0.0307128985325611	0.0307450909951732	0.0243015074005298	0.046247402989553	0.00844245202576636
Gls	0.208032784639852	0.233923738182442	0.261548127295373	0.235066238310511	0.254766846114462
Nab1	0.156485808262213	0.154661850473292	0.191664384611494	0.128962354277183	0.10768325028442
Gm553	0	0.00053735429101045	0.000328832763712778	0	0
Gm28178	0	0	0.000226959394354317	0	0
Tmem194b	0.0408398162673983	0.0265369541457533	0.0286011933372157	0.037216511399786	0.0215281545204819
Mfsd6	0.0929484306064206	0.0998678788436485	0.168234110361688	0.0270794315094285	0.206210528656795
Inpp1	0.0748029217936278	0.0821302650759843	0.11107807491486	0.0866100625554179	0.152896405431251
Hibch	0.110348987072216	0.173837530453169	0.177595634844804	0.130533121047467	0.145011225926297
1700019D03Rik	0.0442723848656353	0.0398032297652009	0.0737896820453561	0.0121337871369723	0.0732585107360862
Mstn	0	0.000577003047326194	0.00375623118960783	0	0
1700019A02Rik	0.000364132205771255	0	0	0	0
Pms1	0.0623525526222864	0.0529844346968179	0.0525624500328423	0.063754462862252	0.0928227366325477
Gm28777	0.00120174879240222	0.0014327847596428	0.00101689417131514	0	0
Ormdl1	0.489685819503813	0.434579279688571	0.462090492439114	0.165040086913794	0.540413294438691
Gm28778	0	0	0	0	0
Osgepl1	0.174940515275677	0.154202501382405	0.159439835339816	0.140850300317145	0.0543553589179405
Gm28551	0.00383619902736375	0.00265906610616561	0.00747752934027643	0.00416732128338493	0
Asnsd1	0.726333870470954	0.652453856513844	0.661302136752216	0.651924945420417	0.636038028231586
Dnah7a	0.0845590178869194	0.0497610541928893	0.00885022861579744	0.0267657059975193	0.00844245202576636
Stk17b	0.116744877796593	0.185654058096036	0.10428322220866	0.147918544498397	0.149831614609645
Hecw2	0.00216063313440734	0.00266040830820396	0.00416779177650483	0.0890491051605374	0
Ccdc150	0.000863309030973894	0.00380427439745831	0.00388735142611294	0	0
Gtf3c3	0.152932581281991	0.158502130030907	0.159442552853241	0.160604082095578	0.165419903709576
Pgap1	0.12389577668003	0.116794645979856	0.120850724313596	0.12952251581977	0.207404318787402
Ankrd44	0.0584341959110818	0.0582354700673765	0.0502590655820987	0.311526084112095	0.0420071301336947
4930444A19Rik	0	0	0	0	0
Sf3b1	1.58703368994087	2.03319108296901	1.62230265249653	1.55519927453445	1.37779519477963
Coq10b	0.305851552230792	0.271449895657508	0.364644594736574	0.492324692951489	0.278477207432772
Hspd1	5.00448470068715	4.51160303301957	2.92691550899085	3.13685245915465	2.4654446180055
Hspe1	12.3144818955423	10.6143766412018	7.5140652534833	8.26793281287945	6.86935410932246
Mob4	1.02141624929091	1.19104727231846	1.18046482874832	1.10348742724806	1.63030596358638
Rftn2	0.0020917959630428	0.000830168432025662	0.000491852463934918	0.144418064097425	0.0497141436738752
Gm10561	0.00209709459380409	0.00232581300581129	0.00446285479313581	0.0134888801664855	0
Mars2	0.0286999737878131	0.0307268774384456	0.0266576929044461	0.0162771451236744	0.0190245721373726
Boll	0.000340888396860838	0.00126280282495283	0.00123190034041053	0.0050845070494148	0
Plcl1	0.00461755611944891	0.00804990789996976	0.0108153986408851	0.0275288796098719	0.0566422118059077
9130227L01Rik	0	0	0	0	0
1700003I22Rik	0	0	0	0	0
Gm28240	0	0	0	0	0
Hsfy2	0	0	0	0	0
Satb2	0.00732626748532487	0.00639370518631288	0.00364107781124373	0	0
1700126A01Rik	0	0	0	0	0
BC055402	0	0	0	0	0
4930558J18Rik	0.0163102280146961	0.0297921227773133	0.00846110560780679	0.0104156330739739	0
1700066M21Rik	0.0293246678583023	0.055540325354637	0.0342219136853007	0.0353214395353617	0.0215484639369602
Tyw5	0.132955035846629	0.153863183285024	0.128024111149515	0.145780679178932	0.128284262410325
9430016H08Rik	0.345369942689176	0.341086512246442	0.333966000209046	0.338642960018848	0.277637099646454
Spats2l	0.371484351361533	0.38684038789028	0.437337826736068	0.79699088026961	0.13550596183926
Gm17234	0	0	0	0	0
Kctd18	0.0535832063345153	0.0416840728370417	0.0658193291024998	0.0232244031187955	0.039954672790359
Sgol2a	0.148893715277104	0.493554412733351	0.0730457133715543	0.181068139398784	0.0694762153694433
Aox1	0.00133936864216661	0.00109195908939693	0.000564786520578985	0	0
Aox3	0	0	0.00702913075984617	0.0220752764106305	0
Aox4	0	0	0	0.0124024720995696	0
Gm15759	0	0	0	0	0
Aox2	0.00301587930842665	0.000266901540021886	0.00151295426905834	0	0
Bzw1	2.66834186813041	2.57329904339419	2.06197609972505	2.20855721897689	1.84875750021692
Clk1	0.912368735620371	1.09749810702248	1.28105640612607	1.49607306467827	1.30495113929188
Ppil3	0.596292585058632	0.576657136431284	0.519342832425643	0.511365743518002	0.509340304959584
Nif3l1	0.191349830089977	0.239305072262711	0.178697372363039	0.156753039495012	0.214360980413901
Orc2	0.324089400318819	0.264102447189025	0.218891793055787	0.216949837703871	0.237866450767175
Gm15834	0.00356709637215005	0.00277895530981626	0.00600199740685869	0.00832479348268568	0
Fam126b	0.0961726869473467	0.0913457418839434	0.143127986898858	0.091664329536388	0.111686663106597
Ndufb3	1.52981644220548	1.51235452229535	1.64623472943965	1.61626821230211	1.12163867111967
Als2cr12	0.00129810013873561	0	0	0.0097524820066707	0
Cflar	0.17372161764806	0.185325413139318	0.265228896764457	0.195711999242667	0.272606810863951
Casp8	0.399501314897747	0.404566468873506	0.339029269844612	0.280429417898128	0.191407515877656
Trak2	0.0414645498044874	0.0545345490763484	0.061136052427034	0.0485816316521864	0.0889411051797485
Stradb	0.0931494367952278	0.0869113293379052	0.123709554641777	0.0399318985354919	0.0679455234768691
Gm29018	0	0	0	0	0
Als2cr11	0	0	0	0	0
Tmem237	0.358298821198418	0.392339400076569	0.325575876744917	0.41068652004375	0.182806095788269
G730003C15Rik	0.0343793971203495	0.0394909962813079	0.0490803617228012	0.0600397838601063	0.0651803382309395
Mpp4	0.00109111311472124	0.000853649370924909	0.00142260407957671	0.00822799172162636	0
Gm29017	0	0	0	0	0
Als2	0.0181066622437155	0.0164670114284135	0.0182234591427996	0.0123706561961753	0
Cdk15	0.000310182615982786	0.00077973178492234	0.000873565387242801	0	0
Gm29016	0	0	0	0	0
Fzd7	0.166810438226377	0.180755157281786	0.115390316572016	0.0857812543389381	0.147079395372114
Gm26813	0	0	0	0	0
Gm973	0.0010416477449715	0.0013343673519086	0.00199142756205363	0	0
Gm28411	0.00140777447903782	0	0	0	0
1700122D07Rik	0	0	0	0	0
Sumo1	5.50074176730839	5.0861224501863	4.88150662844292	5.23406322806756	4.51753673355375
Nop58	2.55291318118481	2.70563482235633	1.73592508433687	1.68183583249283	1.54378257067282
Bmpr2	0.212168556344694	0.2311348629717	0.239663058448116	0.307910815157529	0.182323042946401
Fam117b	0.0788614241052521	0.0823011258200126	0.119258918532154	0.118355129719547	0.183551186837156
Ica1l	0.00221515058433539	0.00176103906390355	0.00341578664420483	0	0
Wdr12	0.458771023307451	0.555088187110213	0.365407383974998	0.295958446263549	0.240489596046399
Carf	0.0301915391443696	0.0371314437815112	0.056199676922773	0.0416886265955406	0
